Team,Name,Pos,Age,Proj PA,Proj IP,Service Time,Options or R5 Status,Projected Opening Day Status,NameASCII,PlayerId,MLBAMID
ARI,Geraldo Perdomo,SS,26.3,686,,4.015,2,Lineup Regular,,22799,672695
ARI,Corbin Carroll,RF,25.5,637,,3.038,3,Lineup Regular,,25878,682998
ARI,Ketel Marte,2B,32.3,637,,9.162,n/a,Lineup Regular,,13613,606466
ARI,Nolan Arenado,3B,34.8,595,,12.155,n/a,Lineup Regular,,9777,571448
ARI,Gabriel Moreno,C,26.0,456,,3.061,1,Lineup Regular,,22664,672515
ARI,Carlos Santana,1B,39.9,357,,15.115,n/a,Lineup Regular,,2396,467793
ARI,Jorge Barrosa,LF,25.0,182,,0.070,0,Lineup Regular,,23968,678489
ARI,Pavin Smith,DH,30.0,455,,4.015,0,Platoon vs R,,19892,656976
ARI,Alek Thomas,CF,25.8,420,,3.103,1,Platoon vs R,,23792,677950
ARI,Jordan Lawlar,INF/OF,23.6,329,,0.073,1,Platoon vs L,,29976,691783
ARI,James McCann,C,35.7,194,,10.126,n/a,Platoon vs L,,12859,543510
ARI,Zac Gallen,SP,30.5,,182,6.100,n/a,Starting Rotation,,19291,668678
ARI,Ryne Nelson,SP,28.0,,169,3.020,2,Starting Rotation,,26253,669194
ARI,Merrill Kelly,SP,37.3,,169,7.000,n/a,Starting Rotation,,11156,518876
ARI,Brandon Pfaadt,SP,27.3,,162,2.097,2,Starting Rotation,,27782,694297
ARI,Eduardo Rodriguez,SP,32.9,,124,10.070,n/a,Starting Rotation,,13164,593958
ARI,Michael Soroka,SP,28.5,,96,7.009,n/a,Starting Rotation,,18383,647336
ARI,Tim Tawa,INF/OF,26.9,161,,0.112,2,Bench,,29571,694374
ARI,Ildemaro Vargas,INF/OF,34.6,98,,5.129,n/a,Bench,,13324,545121
ARI,Kevin Ginkel,RP,31.9,,62,5.033,n/a,Closer,,19876,656464
ARI,Paul Sewald,RP,35.7,,58,7.072,n/a,Closer,,13892,623149
ARI,Ryan Thompson,RP,33.6,,64,5.095,n/a,Setup Man,,16647,657044
ARI,Kade Strowd,RP,28.4,,60,0.074,2,Setup Man,,26191,669704
ARI,Drey Jameson,RP,28.7,,59,2.012,1,Middle Reliever,,26260,686753
ARI,Brandyn Garcia,RP,25.7,,52,0.041,2,Middle Reliever,,33568,805299
ARI,Taylor Clarke,RP,32.8,,56,5.148,n/a,Long Reliever,,17611,664199
ARI,A.J. Puk,RP,30.8,,42,5.124,n/a,Projected Injured List,,19343,640462
ARI,Corbin Burnes,SP,31.3,,39,7.049,n/a,Projected Injured List,,19361,669203
ARI,Justin Martinez,RP,24.5,,22,2.024,1,60-Day IL,,24453,679885
ARI,Blake Walston,SP,24.6,,10,1.096,2,Projected Injured List,,26270,686796
ARI,Lourdes Gurriel Jr.,OF,32.5,469,,7.094,n/a,Projected Injured List,,19238,666971
ARI,Tyler Locklear,1B,25.2,154,,0.084,1,Projected Injured List,,31396,682988
ARI,Andrew Saalfrank,RP,28.5,,,0.118,1,60-Day IL,,26203,685314
ARI,Adrian Del Castillo,C,26.4,172,,0.128,2,Lineup/Bench Candidate,,29554,680728
ARI,Ryan Waldschmidt,OF,23.4,161,,,Dec'27,Lineup/Bench Candidate,,sa3025261,814439
ARI,Tommy Troy,INF/OF,24.1,35,,,Dec'26,Lineup/Bench Candidate,,sa3022561,694371
ARI,A.J. Vukovich,OF,24.6,28,,,R5,Lineup/Bench Candidate,,sa3014525,691021
ARI,Kristian Robinson,OF,25.2,14,,0.000,1,Lineup/Bench Candidate,,sa3006884,677565
ARI,Jose Fernandez,INF,22.4,,,0.000,3,Bench Candidate,,sa3015204,699912
ARI,Jacob Amaya,INF,27.4,,,0.118,0,Bench Candidate,,23296,676070
ARI,Druw Jones,OF,22.2,,,,Dec'26,Lineup Candidate,,sa3020676,702258
ARI,Ivan Melendez,1B,26.1,,,,R5,Lineup/Bench Candidate,,sa3019859,699471
ARI,Luken Baker,1B,28.9,,,0.164,0,Bench Candidate,,21497,663609
ARI,Aramis Garcia,C,33.1,,,3.060,0,Bench Candidate,,16925,605244
ARI,Matt O'Neill,C,28.5,,,,R5,Bench Candidate,,sa1170279,690841
ARI,Gavin Logan,C,26.1,,,,R5,Bench Candidate,,sa3020191,678099
ARI,Óscar Mercado,OF,31.2,,,3.031,0,Bench Candidate,,16375,640458
ARI,Ben McLaughlin,1B/3B,23.7,,,,Dec'27,Lineup/Bench Candidate,,sa3025256,808768
ARI,LuJames Groover,3B,23.8,,,,Dec'26,Bench Candidate,,sa3022887,694410
ARI,Cristofer Torin,INF,20.8,,,,Dec'26,Bench Candidate,,sa3018938,800198
ARI,Joe Ross,SP/RP,32.7,,42,7.171,n/a,Bullpen Candidate,,12972,605452
ARI,Andrew Hoffmann,RP,26.0,,40,0.033,2,Bullpen Candidate,,29633,694851
ARI,Jonathan Loáisiga,RP,31.3,,35,7.022,n/a,Bullpen Candidate,,19753,642528
ARI,Juan Morillo,RP,26.9,,31,0.111,2,Bullpen Candidate,,21924,666661
ARI,Juan Burgos,RP,26.1,,28,0.093,3,Bullpen Candidate,,27271,686228
ARI,Cristian Mena,SP/RP,23.2,,27,0.125,1,Rotation/Bullpen Candidate,,27974,691441
ARI,Kohl Drake,SP,25.6,,25,0.000,3,Rotation/Bullpen Candidate,,sa3021723,684442
ARI,Yilber Díaz,SP/RP,25.5,,24,0.041,1,Bullpen Candidate,,29271,700270
ARI,Philip Abner,RP,23.8,,16,0.011,3,Bullpen Candidate,,33821,691769
ARI,Isaiah Campbell,RP,28.5,,14,1.029,0,Bullpen Candidate,,25551,663462
ARI,Mitch Bratt,SP,22.6,,9,0.000,3,Rotation/Bullpen Candidate,,sa3017719,683352
ARI,Dylan Ray,SP/RP,24.8,,,0.000,3,Bullpen Candidate,,sa3020392,691009
ARI,Hayden Durke,RP,23.8,,,,Dec'26,Bullpen Candidate,,sa3022733,694492
ARI,Alfred Morillo,RP,24.3,,,,R5,Bullpen Candidate,,sa3018870,801219
ARI,Landon Sims,RP,25.0,,,,R5,Bullpen Candidate,,sa3021979,683085
ARI,Spencer Giesting,SP,24.6,,,,R5,Bullpen Candidate,,sa3020402,801517
ARI,Daniel Eagen,SP,23.2,,,,Dec'27,Bullpen Candidate,,sa3030728,811666
ARI,Bryce Jarvis,SP/RP,28.1,,,1.121,1,Bullpen Candidate,,27477,686826
ARI,Yu-Min Lin,SP,22.6,,,,Dec'26,Bullpen Candidate,,sa3019278,801179
ARI,Taylor Rashi,RP,30.1,,,0.033,3,Bullpen Candidate,,26344,688497
ARI,Thomas Hatch,SP/RP,31.4,,,2.098,0,Bullpen Candidate,,19264,641672
ARI,Junior Fernández,RP,29.0,,,1.163,0,Bullpen Candidate,,18496,658551
ARI,Gerardo Carrillo,RP,27.4,,,0.000,1,Bullpen Candidate,,sa3002790,672629
ARI,John Curtiss,RP,32.9,,,4.078,0,Bullpen Candidate,,16128,595928
ARI,Derek Law,RP,35.4,,26,6.081,n/a,Projected Injured List (MiLB),,13133,571882
ARI,Tommy Henry,SP,28.5,,,2.012,0,Projected Injured List (MiLB),,26285,674072
ATH,Brent Rooker,DH,31.3,665,,4.059,1,Lineup Regular,,19627,667670
ATH,Jacob Wilson,SS,23.9,616,,1.073,3,Lineup Regular,,33266,805779
ATH,Nick Kurtz,1B,22.9,616,,1.000,3,Lineup Regular,,35110,701762
ATH,Tyler Soderstrom,LF,24.2,588,,2.053,2,Lineup Regular,,27467,691016
ATH,Jeff McNeil,2B,33.9,581,,7.069,n/a,Lineup Regular,,15362,643446
ATH,Shea Langeliers,C,28.2,524,,3.051,3,Lineup Regular,,25816,669127
ATH,Denzel Clarke,CF,25.8,420,,0.129,2,Lineup Regular,,29858,672016
ATH,Max Muncy,3B,23.5,322,,0.144,2,Lineup Regular,,29779,691777
ATH,Lawrence Butler,RF,25.6,588,,2.032,1,Platoon vs R,,22542,671732
ATH,Colby Thomas,OF,25.1,259,,0.091,3,Platoon vs L,,31855,687515
ATH,Luis Severino,SP,32.0,,181,9.170,n/a,Starting Rotation,,15890,622663
ATH,Jeffrey Springs,SP,33.4,,171,7.055,n/a,Starting Rotation,,17677,605488
ATH,Jacob Lopez,SP,27.9,,131,0.160,1,Starting Rotation,,25098,682052
ATH,Aaron Civale,SP,30.7,,130,6.058,n/a,Starting Rotation,,19479,650644
ATH,Luis Morales,SP,23.4,,119,0.059,3,Starting Rotation,,32227,806960
ATH,Andy Ibáñez,INF,32.9,245,,3.133,0,Bench,,18819,628451
ATH,Austin Wynns,C,35.2,166,,5.017,n/a,Bench,,15271,642851
ATH,Carlos Cortes,OF,28.6,161,,0.076,3,Bench,,21842,666126
ATH,Hogan Harris,RP,29.1,,66,1.146,1,Closer,,21520,663687
ATH,Justin Sterner,RP,29.5,,65,0.169,1,Closer,,27694,686993
ATH,Mark Leiter Jr.,RP,34.9,,64,5.031,n/a,Closer,,15551,643410
ATH,Michael Kelly,RP,33.4,,60,1.124,2,Middle Reliever,,12791,547184
ATH,Elvis Alvarado,RP,27.0,,58,0.101,2,Middle Reliever,,21662,665660
ATH,Scott Barlow,RP,33.2,,54,7.026,n/a,Middle Reliever,,14993,605130
ATH,Brady Basso,RP,28.4,,50,1.030,2,Middle Reliever,,25582,669620
ATH,Luis Medina,RP,26.8,,92,2.146,0,Long Reliever,,21649,665622
ATH,Zack Gelof,2B,26.3,105,,2.051,2,Projected Injured List,,29766,680869
ATH,Darell Hernaiz,INF,24.5,147,,1.040,1,Lineup/Bench Candidate,,26224,687231
ATH,Brett Harris,INF,27.6,147,,0.105,1,Lineup/Bench Candidate,,29788,695391
ATH,Junior Perez,OF,24.6,42,,0.000,3,Lineup/Bench Candidate,,sa3005744,678577
ATH,Leo De Vries,SS,19.3,35,,,Dec'28,Lineup Candidate,,sa3023363,815888
ATH,Shane McGuire,C,26.8,13,,,R5,Bench Candidate,,sa3017284,676063
ATH,Brian Serven,C,30.8,,,1.089,1,Bench Candidate,,19422,661531
ATH,Joshua Kuroda-Grauer,INF,23.0,,,,Dec'27,Lineup/Bench Candidate,,sa3025386,811965
ATH,Ryan Lasko,OF,23.6,,,,Dec'26,Lineup/Bench Candidate,,sa3022539,805782
ATH,Joey Meneses,1B/OF,33.8,,,1.164,2,Bench Candidate,,14366,608841
ATH,Michael Stefanic,INF,30.0,,,1.092,0,Lineup/Bench Candidate,,25353,683021
ATH,Chad Wallach,C,34.3,,,4.024,0,Bench Candidate,,17161,595453
ATH,Euribiel Angeles,INF,23.8,,,,R5,Lineup/Bench Candidate,,sa3008877,683494
ATH,Cade Marlowe,OF,28.6,,,0.090,1,Lineup/Bench Candidate,,25505,687799
ATH,Henry Bolte,OF,22.5,,,,Dec'26,Lineup/Bench Candidate,,sa3020006,703607
ATH,Bryan Lavastida,C,27.2,,,0.018,1,Bench Candidate,,24765,681526
ATH,Clark Elliott,OF,25.4,,,,R5,Lineup/Bench Candidate,,sa3019972,686499
ATH,Tommy White,3B/1B,23.0,,,,Dec'27,Lineup/Bench Candidate,,sa3025383,695720
ATH,J.T. Ginn,SP,26.7,,57,1.041,3,Rotation/Bullpen Candidate,,27889,669372
ATH,Eduarniel Núñez,RP,26.7,,52,0.025,2,Bullpen Candidate,,23162,674384
ATH,Mason Barnett,SP,25.3,,43,0.034,3,Rotation/Bullpen Candidate,,31741,686930
ATH,Tyler Ferguson,RP,32.4,,42,1.089,1,Bullpen Candidate,,19481,621053
ATH,Gunnar Hoglund,SP,26.2,,42,0.150,2,Rotation/Bullpen Candidate,,31318,680684
ATH,Jack Perkins,SP/RP,26.1,,40,0.099,3,Rotation/Bullpen Candidate,,31468,678022
ATH,Braden Nett,SP,23.7,,34,0.000,3,Rotation/Bullpen Candidate,,sa3020336,804556
ATH,Joey Estes,SP,24.4,,30,1.031,1,Rotation/Bullpen Candidate,,26257,683155
ATH,Nick Anderson,RP,35.6,,22,5.131,n/a,Bullpen Candidate,,18337,623433
ATH,Gage Jump,SP,22.8,,16,,Dec'27,Rotation Candidate,,sa3034986,695611
ATH,A.J. Causey,RP,23.2,,13,,Dec'27,Bullpen Candidate,,sa3028661,822067
ATH,Henry Baez,SP,23.3,,12,0.000,2,Rotation/Bullpen Candidate,,sa3016584,692013
ATH,Chen Zhong-Ao Zhuang,SP,25.5,,10,0.000,3,Rotation/Bullpen Candidate,,sa3018174,800018
ATH,Brooks Kriske,RP,32.0,,,1.019,0,Bullpen Candidate,,21189,621139
ATH,Joel Kuhnel,RP,31.0,,,1.127,0,Bullpen Candidate,,19995,669270
ATH,Yunior Tur,SP,26.5,,,,Dec'26,Rotation/Bullpen Candidate,,sa3021045,814305
ATH,Ben Bowden,RP,31.3,,,1.068,1,Bullpen Candidate,,20198,641386
ATH,Wander Suero,RP,34.4,,,4.012,0,Bullpen Candidate,,15855,593833
ATH,JJ Goss,RP,25.1,,,,R5,Bullpen Candidate,,sa3011420,683101
ATH,Nick Hernandez,RP,31.1,,,0.104,1,Bullpen Candidate,,19281,663321
ATH,Kade Morris,SP,23.7,,,,Dec'26,Rotation/Bullpen Candidate,,sa3023206,695034
ATH,Gustavo Rodriguez,RP,25.1,,,,R5,Bullpen Candidate,,sa3008438,683020
ATH,Wei-En Lin,SP,20.3,,,,Dec'28,Rotation/Bullpen Candidate,,sa3067072,827734
ATH,Jamie Arnold,SP,21.9,,,,Dec'28,Rotation Candidate,,sa3026225,701364
ATH,Matt Krook,RP,31.3,,,0.055,0,Bullpen Candidate,,19315,640454
ATH,Geoff Hartlieb,RP,32.2,,,2.003,0,Bullpen Candidate,,19558,664129
ATH,Domingo Robles,SP/RP,27.8,,,,R5,Rotation/Bullpen Candidate,,sa872881,660781
ATH,Kenya Huggins,SP,23.2,,,,R5,Rotation Candidate,,sa3020609,695761
ATH,Grant Holman,RP,25.7,,8,1.031,2,DFA,,30002,680880
ATL,Matt Olson,1B,31.9,686,,8.103,n/a,Lineup Regular,,14344,621566
ATL,Austin Riley,3B,28.9,672,,6.138,n/a,Lineup Regular,,18360,663586
ATL,Ronald Acuña Jr.,RF,28.2,651,,7.159,n/a,Lineup Regular,,18401,660670
ATL,Jurickson Profar,DH,33.0,644,,11.086,n/a,Lineup Regular,,10815,595777
ATL,Ozzie Albies,2B,29.1,630,,8.062,n/a,Lineup Regular,,16556,645277
ATL,Michael Harris II,CF,24.9,574,,4.000,3,Lineup Regular,,25931,671739
ATL,Drake Baldwin,C,24.9,528,,1.000,3,Lineup Regular,,31539,686948
ATL,Mauricio Dubón,SS,31.6,336,,5.162,n/a,Lineup Regular,,16530,643289
ATL,Mike Yastrzemski,LF,35.5,455,,6.128,n/a,Platoon vs R,,14854,573262
ATL,Eli White,OF,31.6,70,,3.140,0,Platoon vs L,,19346,642201
ATL,Chris Sale,SP,36.9,,165,15.061,n/a,Starting Rotation,,10603,519242
ATL,Spencer Strider,SP,27.3,,159,4.003,3,Starting Rotation,,27498,675911
ATL,Reynaldo López,SP,32.1,,148,8.004,n/a,Starting Rotation,,16400,625643
ATL,Grant Holmes,SP,29.9,,116,1.106,0,Starting Rotation,,16944,656550
ATL,Bryce Elder,SP,26.7,,110,2.069,0,Starting Rotation,,27779,693821
ATL,Jorge Mateo,INF/OF,30.6,105,,6.000,n/a,Bench,,17273,622761
ATL,Jonah Heim,C,30.6,45,,5.097,n/a,Bench,,16930,641680
ATL,Brett Wisely,INF/OF,26.8,42,,1.105,0,Bench,,27735,689172
ATL,Raisel Iglesias,RP,36.1,,66,10.154,n/a,Closer,,17130,628452
ATL,Robert Suarez,RP,35.0,,67,4.000,n/a,Setup Man,,30115,663158
ATL,Dylan Lee,RP,31.5,,65,3.150,2,Setup Man,,19996,669276
ATL,Tyler Kinley,RP,35.0,,63,7.014,n/a,Middle Reliever,,18297,641755
ATL,Aaron Bummer,RP,32.4,,60,7.150,n/a,Middle Reliever,,16258,607481
ATL,Joel Payamps,RP,31.9,,53,4.117,0,Middle Reliever,,14332,606303
ATL,Ian Hamilton,RP,30.7,,50,3.081,0,Middle Reliever,,19261,641656
ATL,Joey Wentz,RP,28.4,,52,2.166,0,Long Reliever,,19962,666214
ATL,Spencer Schwellenbach,SP,25.7,,89,1.124,3,60-Day IL,,31846,680885
ATL,Danny Young,RP,31.7,,20,1.160,0,Projected Injured List,,18439,664849
ATL,Joe Jiménez,RP,31.1,,18,8.061,n/a,60-Day IL,,15761,641729
ATL,AJ Smith-Shawver,SP,23.2,,6,1.099,1,Projected Injured List,,29960,700363
ATL,Ha-Seong Kim,SS,30.3,413,,5.000,n/a,Projected Injured List,,27506,673490
ATL,Sean Murphy,C,31.4,348,,6.029,n/a,Projected Injured List,,19352,669221
ATL,Kyle Farmer,INF,35.5,28,,7.129,n/a,Bench Candidate,,14813,571657
ATL,Chadwick Tromp,C,30.9,6,,2.120,0,Bench Candidate,,16953,644433
ATL,Jim Jarvis,INF,25.3,,,,Dec'26,Bench Candidate,,sa3022891,805347
ATL,Sandy León,C,36.9,,,8.159,n/a,Bench Candidate,,5273,506702
ATL,Ben Gamel,OF,33.7,,,6.152,n/a,Bench Candidate,,12160,592325
ATL,Jair Camargo,C/1B,26.6,,,0.043,1,Bench Candidate,,21730,665856
ATL,Luke Williams,INF/OF,29.5,,,3.065,0,Bench Candidate,,19931,663897
ATL,Alex Lodise,INF,21.9,,,,Dec'28,Bench Candidate,,sa3036445,822676
ATL,Aaron Schunk,INF,28.6,,,0.141,2,Bench Candidate,,25524,668845
ATL,Tristin English,INF/OF,28.8,,,0.022,2,Bench Candidate,,26148,663536
ATL,DaShawn Keirsey Jr.,OF,28.8,,,0.169,2,Bench Candidate,,24496,680577
ATL,John Gil,INF,19.8,,,,Dec'27,Bench Candidate,,sa3021284,808535
ATL,Luke Waddell,INF,27.6,,,,R5,Bench Candidate,,sa3017075,680672
ATL,Brewer Hicklen,OF,30.0,,,0.042,1,Bench Candidate,,20450,676551
ATL,José Azocar,OF,29.8,,,2.087,0,Bench Candidate,,18821,640492
ATL,Hurston Waldrep,SP,24.0,,123,0.103,1,Rotation Candidate,,33527,694462
ATL,Dylan Dodd,RP,27.7,,46,0.131,1,Bullpen Candidate,,29928,689266
ATL,Hayden Harris,RP,27.0,,42,0.027,3,Bullpen Candidate,,31913,802686
ATL,Daysbel Hernández,RP,29.4,,40,1.096,1,Bullpen Candidate,,20271,678226
ATL,Martín Pérez,SP/RP,34.9,,36,13.038,n/a,Rotation/Bullpen Candidate,,6902,527048
ATL,Rolddy Muñoz,RP,25.8,,26,0.028,2,Bullpen Candidate,,27407,691548
ATL,José Suarez,SP/RP,28.1,,24,4.064,0,Rotation/Bullpen Candidate,,19911,660761
ATL,James Karinchak,RP,30.4,,14,4.099,1,Bullpen Candidate,,20151,675916
ATL,Jhancarlos Lara,SP/RP,23.1,,12,0.010,3,Rotation/Bullpen Candidate,,sa3019367,702910
ATL,JR Ritchie,SP,22.6,,9,,Dec'26,Rotation Candidate,,sa3020395,702275
ATL,Didier Fuentes,SP,20.7,,8,0.019,2,Rotation/Bullpen Candidate,,30661,800311
ATL,Nacho Alvarez Jr.,INF,22.8,7,,0.160,1,Bullpen Candidate,,31765,805373
ATL,Owen Murphy,SP,22.4,,,,Dec'26,Rotation Candidate,,sa3020330,702566
ATL,Tayler Scott,RP,33.7,,,2.098,0,Bullpen Candidate,,13652,605463
ATL,Elieser Hernández,SP/RP,30.8,,,5.082,n/a,Bullpen Candidate,,16933,622694
ATL,Carlos Carrasco,SP,38.9,,,14.039,n/a,Rotation/Bullpen Candidate,,6632,471911
ATL,Garrett Baumann,SP,21.5,,,,Dec'27,Rotation Candidate,,sa3023310,803833
ATL,Javy Guerra,RP,30.4,,,3.003,0,Bullpen Candidate,,17292,642770
ATL,Austin Pope,RP,27.3,,,0.008,3,Bullpen Candidate,,26136,687166
BAL,Pete Alonso,1B,31.2,679,,7.000,n/a,Lineup Regular,,19251,624413
BAL,Gunnar Henderson,SS,24.6,672,,3.036,3,Lineup Regular,,26289,683002
BAL,Taylor Ward,LF,32.2,658,,5.164,n/a,Lineup Regular,,17548,621493
BAL,Jordan Westburg,3B,27.0,609,,2.098,3,Lineup Regular,,27815,676059
BAL,Adley Rutschman,C,28.0,573,,4.000,3,Lineup Regular,,26288,668939
BAL,Blaze Alexander,2B,26.7,280,,1.053,0,Lineup Regular,,23789,677942
BAL,Colton Cowser,CF,25.9,511,,2.043,2,Platoon vs R,,29591,681297
BAL,Samuel Basallo,DH,21.5,438,,0.043,3,Platoon vs R,,28824,694212
BAL,Dylan Beavers,RF,24.5,406,,0.044,3,Platoon vs R,,31695,687637
BAL,Tyler O'Neill,OF,30.7,392,,7.059,n/a,Platoon vs L,,15711,641933
BAL,Jeremiah Jackson,INF/OF,25.9,238,,0.066,3,Platoon vs L,,22239,669236
BAL,Ryan Mountcastle,1B,29.0,161,,5.105,n/a,Platoon vs L,,18373,663624
BAL,Chris Bassitt,SP,37.0,,174,9.130,n/a,Starting Rotation,,12304,605135
BAL,Shane Baz,SP,26.7,,152,3.158,2,Starting Rotation,,22264,669358
BAL,Zach Eflin,SP,31.9,,149,9.018,n/a,Starting Rotation,,13774,621107
BAL,Trevor Rogers,SP,28.3,,142,5.047,n/a,Starting Rotation,,22286,669432
BAL,Dean Kremer,SP,30.1,,140,4.112,1,Starting Rotation,,19350,665152
BAL,Kyle Bradish,SP,29.4,,137,3.160,2,Starting Rotation,,24586,680694
BAL,Leody Taveras,OF,27.4,77,,4.031,0,Bench,,18900,665750
BAL,Ryan Helsley,RP,31.6,,64,6.105,n/a,Closer,,18138,664854
BAL,Andrew Kittredge,RP,35.9,,67,7.070,n/a,Setup Man,,12828,552640
BAL,Keegan Akin,RP,30.9,,66,5.083,n/a,Setup Man,,19362,669211
BAL,Dietrich Enns,RP,34.8,,62,0.162,0,Middle Reliever,,13932,608650
BAL,Yennier Cano,RP,31.9,,60,3.065,2,Middle Reliever,,25911,666974
BAL,Rico Garcia,RP,32.1,,56,1.127,0,Middle Reliever,,20023,670329
BAL,Tyler Wells,RP,31.5,,71,4.132,2,Long Reliever,,20000,669330
BAL,Colin Selby,RP,28.3,,50,0.161,0,60-Day IL,,24986,681882
BAL,Félix Bautista,RP,30.7,,14,4.000,3,Projected Injured List,,20666,642585
BAL,Jackson Holliday,2B,22.2,448,,1.078,2,Projected Injured List,,31781,702616
BAL,Coby Mayo,1B/3B,24.2,49,,0.170,1,Lineup/Bench Candidate,,28312,691723
BAL,Heston Kjerstad,OF,27.0,28,,1.041,1,Lineup/Bench Candidate,,31166,677008
BAL,Jhonkensy Noel,OF/1B,24.6,14,,1.029,0,Bench Candidate,,24257,678877
BAL,Maverick Handley,C,27.9,6,,0.108,2,Bench Candidate,,26106,668974
BAL,Reed Trimble,OF,25.7,,,0.000,3,Bench Candidate,,sa3017180,701655
BAL,Aron Estrada,INF/OF,21.1,,,,Dec'26,Bench Candidate,,sa3018552,800406
BAL,Ryan Noda,1B/OF,29.9,,,1.117,1,Bench Candidate,,23312,676116
BAL,Luis Vázquez,INF/OF,26.3,,,0.158,2,Bench Candidate,,23442,676679
BAL,Payton Eeles,INF/OF,26.2,,,,Dec'27,Bench Candidate,,sa3023622,823356
BAL,Willy Vasquez,INF/OF,24.4,,,,R5,Bench Candidate,,sa3011821,691938
BAL,Weston Wilson,INF/OF,31.4,,,1.097,0,Bench Candidate,,19358,642215
BAL,Silas Ardoin,C/1B,25.4,,,,R5,Bench Candidate,,sa3019976,686976
BAL,Enrique Bradfield Jr.,OF,24.2,,,,Dec'26,Lineup Candidate,,sa3022917,690961
BAL,Ethan Anderson,C/1B,22.4,,,,Dec'27,Bench Candidate,,sa3025410,803175
BAL,José Barrero,INF/OF,27.9,,,2.050,0,Bench Candidate,,23378,676480
BAL,Sam Huff,C,28.1,,,2.057,0,Bench Candidate,,22209,669087
BAL,Will Robertson,OF,28.1,,,0.055,2,Bench Candidate,,25467,683770
BAL,Creed Willems,C/1B,22.7,,,,R5,Bench Candidate,,sa3017562,695735
BAL,Jud Fabian,OF,25.4,,,,R5,Lineup/Bench Candidate,,sa3019942,682983
BAL,Grant Wolfram,RP,29.2,,46,0.084,2,Bullpen Candidate,,21623,664991
BAL,Yaramil Hiraldo,RP,30.1,,42,0.053,2,Bullpen Candidate,,25215,682274
BAL,Anthony Nunez,RP,24.6,,37,0.000,3,Bullpen Candidate,,sa3010171,689296
BAL,Cameron Foster,RP,26.9,,30,0.000,3,Bullpen Candidate,,sa3020735,671382
BAL,Brandon Young,SP,27.5,,28,0.095,2,Rotation/Bullpen Candidate,,27819,687064
BAL,Cade Povich,SP,25.8,,27,1.080,2,Rotation/Bullpen Candidate,,30055,700249
BAL,Albert Suárez,SP/RP,36.4,,26,3.019,0,Bullpen Candidate,,6175,544150
BAL,Chayce McDermott,RP,27.5,,24,0.056,1,Bullpen Candidate,,29866,694646
BAL,Jackson Kowar,RP,29.4,,10,2.139,0,Bullpen Candidate,,21549,663804
BAL,Jose Espada,RP,29.0,,10,0.020,2,Bullpen Candidate,,21131,664744
BAL,Trey Gibson,SP,23.7,,9,,Dec'26,Rotation/Bullpen Candidate,,sa3023250,694346
BAL,Jean Henriquez,RP,32.6,,,,R5,Bullpen Candidate,,sa828192,656120
BAL,Eric Torres,RP,26.4,,,,R5,Bullpen Candidate,,sa3017262,701539
BAL,Keagan Gillies,RP,28.0,,,,R5,Bullpen Candidate,,sa3017686,687482
BAL,Josh Walker,RP,29.2,,,0.122,1,Bullpen Candidate,,23617,677020
BAL,Levi Wells,SP,24.4,,,,Dec'26,Rotation/Bullpen Candidate,,sa3023441,694370
BAL,Jeisson Cabrera,RP,27.4,,,,R5,Bullpen Candidate,,sa3006501,678922
BAL,Luis De León,SP,22.8,,,,Dec'26,Rotation/Bullpen Candidate,,sa3019283,801725
BAL,Richard Guasch,RP,27.8,,,,R5,Bullpen Candidate,,sa3008434,683014
BAL,Hans Crouse,RP,27.4,,,1.002,1,Bullpen Candidate,,22192,668968
BAL,Cameron Weston,SP,25.5,,,,R5,Rotation/Bullpen Candidate,,sa3020528,687721
BAL,Nestor German,SP,24.0,,,,Dec'26,Rotation/Bullpen Candidate,,sa3023517,815148
BAL,Enoli Paredes,RP,30.4,,,2.060,0,Bullpen Candidate,,20447,660600
BAL,Andrew Magno,RP,27.8,,,,R5,Bullpen Candidate,,sa3010824,687841
BOS,Trevor Story,SS,33.2,665,,10.000,n/a,Lineup Regular,,12564,596115
BOS,Roman Anthony,LF,21.8,630,,0.112,3,Lineup Regular,,31812,701350
BOS,Ceddanne Rafaela,CF,25.4,609,,2.035,2,Lineup Regular,,24262,678882
BOS,Willson Contreras,1B,33.8,609,,9.108,n/a,Lineup Regular,,11609,575929
BOS,Jarren Duran,DH,29.4,602,,3.155,2,Lineup Regular,,24617,680776
BOS,Caleb Durbin,2B,26.0,581,,0.164,2,Lineup Regular,,29646,702332
BOS,Wilyer Abreu,RF,26.6,518,,2.041,2,Lineup Regular,,23772,677800
BOS,Carlos Narváez,C,27.2,423,,1.038,2,Lineup Regular,,19722,665966
BOS,Marcelo Mayer,3B,23.2,385,,0.128,3,Platoon vs R,,29668,691785
BOS,Romy Gonzalez,INF,29.4,266,,3.083,2,Platoon vs L,,21562,663853
BOS,Garrett Crochet,SP,26.7,,197,5.028,n/a,Starting Rotation,,27463,676979
BOS,Sonny Gray,SP,36.3,,178,12.061,n/a,Starting Rotation,,12768,543243
BOS,Ranger Suárez,SP,30.5,,169,6.112,n/a,Starting Rotation,,17277,624133
BOS,Brayan Bello,SP,26.7,,153,3.082,2,Starting Rotation,,23920,678394
BOS,Johan Oviedo,SP,28.0,,115,4.079,1,Starting Rotation,,22487,670912
BOS,Connor Wong,C,29.7,211,,3.079,1,Bench,,19896,657136
