dataset,stat,kind,season,level_id,pitch_tag,n_players,mu,var_obs,var_within,var_true,var_between,K,n_50,n_70,n_80
pitchers,Z_Contact,rate,2024,14,,318,0.8097434546071296,0.0038743790432585815,0.0021298584079649384,0.001744520635293643,,87.31021497324356,87.31021497324356,203.72383493756828,349.24085989297424
pitchers,Z_Contact,rate,2024,11,,1019,0.823641685952625,0.003245920148598957,0.001702527579901323,0.001543392568697634,,93.11478457247875,93.11478457247875,217.26783066911707,372.459138289915
pitchers,Z_Contact,rate,2021,14,,332,0.7877259061085001,0.005580804665114547,0.002539163343889173,0.003041641321225374,,53.97485906282921,53.97485906282921,125.94133781326816,215.89943625131684
pitchers,Z_Contact,rate,2017,1,,692,0.8441621475076561,0.0026116663084363176,0.0011584361086143342,0.0014532301998219834,,89.52414148772382,89.52414148772382,208.8896634713556,358.0965659508953
pitchers,Z_Contact,rate,2015,1,,664,0.8575175150949406,0.0024946454868311056,0.0010546994966657603,0.0014399459901653453,,83.85125639074087,83.85125639074087,195.65293157839537,335.40502556296354
pitchers,Z_Contact,rate,2016,1,,670,0.8537822762068141,0.0023501417298065395,0.0010763847733985712,0.0012737569564079683,,97.00778744633715,97.00778744633715,226.35150404145332,388.03114978534865
pitchers,Z_Contact,rate,2024,1,,746,0.8450089743706299,0.0024120180320173967,0.0012063318580163099,0.0012056861740010868,,107.6259512863983,107.6259512863983,251.1272196682627,430.5038051455932
pitchers,Z_Contact,rate,2022,14,,326,0.7940417563601441,0.00395313908636698,0.002366751916349773,0.0015863871700172072,,102.08923862191082,102.08923862191082,238.20822345112524,408.35695448764335
pitchers,Z_Contact,rate,2023,14,,318,0.8073063742728547,0.003797022958144652,0.002441352010739899,0.001355670947404753,,113.74966888467728,113.74966888467728,265.41589406424697,454.9986755387091
pitchers,Z_Contact,rate,2022,1,,747,0.8385210344127202,0.002658018488871127,0.001254356473367477,0.00140366201550365,,95.46446777400155,95.46446777400155,222.75042480600362,381.8578710960062
pitchers,Z_Contact,rate,2020,1,,617,0.827958796201259,0.004489482202837506,0.0020563807763425103,0.0024331014264949956,,57.543810152385376,57.543810152385376,134.26889035556587,230.1752406095415
pitchers,Z_Contact,rate,2025,14,,340,0.8163936170339845,0.003773828225517835,0.002158061972436299,0.001615766253081536,,91.77027466954296,91.77027466954296,214.13064089560024,367.0810986781719
pitchers,Z_Contact,rate,2019,1,,727,0.8352078673947293,0.002624624912715976,0.0011799357474759375,0.0014446891652400385,,94.27010304241404,94.27010304241404,219.96357376563273,377.0804121696562
pitchers,Z_Contact,rate,2025,16,,62,0.8238905725325417,0.006351281564159231,0.005462701389108987,0.0008885801750502442,,162.28846973919718,162.28846973919718,378.67309605812676,649.1538789567887
pitchers,Z_Contact,rate,2023,1,,745,0.8397421933452138,0.0023515523519251906,0.0012139903925810487,0.001137561959344142,,117.30146125717171,117.30146125717171,273.7034096000673,469.20584502868684
pitchers,Z_Contact,rate,2021,1,,768,0.8383695110531719,0.0027331225694067055,0.0012563766170096103,0.0014767459523970952,,90.75990885208125,90.75990885208125,211.77312065485626,363.03963540832507
pitchers,Z_Contact,rate,2022,11,,451,0.8238145785805006,0.003912857905144438,0.0023235515335949144,0.0015893063715495238,,90.3254494520285,90.3254494520285,210.75938205473315,361.301797808114
pitchers,Z_Contact,rate,2025,11,,1064,0.8249538195765016,0.003393298474856335,0.0016653479995262684,0.0017279504753300668,,82.57011222503859,82.57011222503859,192.66359519175668,330.2804489001544
pitchers,Z_Contact,rate,2023,11,,1020,0.8228936321182273,0.0029998341140855963,0.0016121768112941927,0.0013876573027914035,,104.02571639577707,104.02571639577707,242.72667159014645,416.1028655831083
pitchers,Z_Contact,rate,2018,1,,712,0.8448043758540874,0.002509264375846096,0.001173585445672868,0.0013356789301732282,,97.15977435151216,97.15977435151216,226.70614015352837,388.6390974060487
pitchers,Chase,rate,2024,14,,402,0.297491917929312,0.005104557081960214,0.002487761716467829,0.002616795365492385,,78.86504388230111,78.86504388230111,184.01843572536924,315.46017552920443
pitchers,Chase,rate,2023,16,,30,0.25565751963736494,0.007310156991519525,0.005765646895819181,0.0015445100957003442,,122.20848715718297,122.20848715718297,285.15313670009357,488.8339486287319
pitchers,Chase,rate,2024,16,,20,0.3674563645126787,0.022819294971065062,0.008282088726909912,0.01453720624415515,,14.988779466154725,14.988779466154725,34.97381875436103,59.9551178646189
pitchers,Chase,rate,2023,11,,1161,0.2994922505709578,0.003136498840585529,0.0017858740414936748,0.001350624799091854,,154.33302998728107,154.33302998728107,360.1104033036558,617.3321199491243
pitchers,Chase,rate,2022,14,,414,0.325704946145013,0.004626461662212485,0.002558693814586986,0.0020677678476254987,,105.21174637853429,105.21174637853429,245.49407488324667,420.84698551413715
pitchers,Chase,rate,2022,16,,37,0.32567051949666614,0.009699643162992787,0.006597802233184121,0.0031018409298086656,,69.79964356553388,69.79964356553388,162.86583498624574,279.19857426213554
pitchers,Chase,rate,2024,1,,798,0.3207421352577578,0.002586862777113709,0.001390608703473814,0.001196254073639895,,181.1240342907587,181.1240342907587,422.6227466784369,724.4961371630347
pitchers,Chase,rate,2019,1,,776,0.3081807940725227,0.0025866528810018995,0.00125931172075105,0.0013273411602508496,,159.62591790422525,159.62591790422525,372.4604751098589,638.503671616901
pitchers,Chase,rate,2020,1,,684,0.298985160221628,0.0032819765200377514,0.0019143254950894117,0.0013676510249483397,,152.25037627693982,152.25037627693982,355.25087797952625,609.0015051077593
pitchers,Chase,rate,2025,1,,810,0.31954183165388883,0.0029310237883786606,0.0013951173239763108,0.0015359064644023498,,140.56776764513106,140.56776764513106,327.9914578386391,562.2710705805242
pitchers,Chase,rate,2023,14,,402,0.3037778732424572,0.004768740366107476,0.002549417143370227,0.0022193232227372493,,94.29791551042875,94.29791551042875,220.02846952433373,377.191662041715
pitchers,Chase,rate,2015,1,,703,0.3214590059709903,0.0022184459373643163,0.0012003701340198311,0.0010180758033444851,,213.25036596938654,213.25036596938654,497.58418726190195,853.0014638775463
pitchers,Chase,rate,2021,1,,830,0.31223359193363104,0.002499363463270743,0.0013919583829682574,0.0011074050803024857,,192.91619184480982,192.91619184480982,450.1377809712229,771.6647673792393
pitchers,Chase,rate,2024,11,,1152,0.30194758801843485,0.0033133024850782945,0.0018208482516550747,0.0014924542334232198,,140.22727343191784,140.22727343191784,327.19697134114165,560.9090937276713
pitchers,Chase,rate,2017,1,,719,0.31660586695319887,0.002259024603556223,0.0011369717343284603,0.0011220528692277626,,191.8310134913015,191.8310134913015,447.6056981463702,767.3240539652061
pitchers,Chase,rate,2021,16,,28,0.29705979451296693,0.009868192408618507,0.0069736404630662266,0.00289455194555228,,71.14079309156736,71.14079309156736,165.99518388032385,284.56317236626944
pitchers,Chase,rate,2025,11,,1178,0.3022154031287199,0.0031660236130277414,0.0017352398457214102,0.0014307837673063312,,146.3886257722097,146.3886257722097,341.573460135156,585.5545030888388
pitchers,Chase,rate,2023,1,,810,0.3157471052692832,0.0025085256409563155,0.0014200889913889485,0.001088436649567367,,197.4965049359809,197.4965049359809,460.8251781839554,789.9860197439237
pitchers,Chase,rate,2016,1,,715,0.3156718096457674,0.002014536089969267,0.001217457890974687,0.0007970781989945803,,270.01872628459967,270.01872628459967,630.0436946640659,1080.0749051383987
pitchers,Chase,rate,2025,14,,416,0.28831922126133924,0.00415534286710115,0.0023140266627283603,0.0018413162043727895,,110.43726831127779,110.43726831127779,257.6869593929815,441.74907324511116
pitchers,Chase,rate,2022,1,,811,0.31922823313127885,0.002753881064402406,0.0014744469172736784,0.0012794341471287275,,168.85756460453092,168.85756460453092,394.0009840772388,675.4302584181237
pitchers,Chase,rate,2022,11,,564,0.312098121966167,0.00455294263786594,0.0028348680450268984,0.0017180745928390413,,123.96132887722192,123.96132887722192,289.2431007135178,495.84531550888767
pitchers,Chase,rate,2018,1,,751,0.3156203772245533,0.002263824040040788,0.001232666362486285,0.0010311576775545032,,208.4773276745222,208.4773276745222,486.44709790721845,833.9093106980888
pitchers,Chase,rate,2021,14,,387,0.30226238112904075,0.00431082371984985,0.0021536121813653776,0.0021572115384844723,,96.76502226175225,96.76502226175225,225.7850519440886,387.060089047009
pitchers,Chase,rate,2025,16,,184,0.2923959352786125,0.009132616336009125,0.006099675857585708,0.003032940478423417,,67.21780835564205,67.21780835564205,156.84155282983144,268.8712334225682
pitchers,CSW,rate,2018,1,,766,0.2763538361053985,0.0016338383303348347,0.0008300770200369063,0.0008037613102979284,,247.80818573004217,247.80818573004217,578.2191000367651,991.2327429201687
pitchers,CSW,rate,2025,14,,454,0.29020669463779547,0.0033486268778684467,0.0019726050986674406,0.001376021779201006,,148.6973173962465,148.6973173962465,346.96040725790846,594.789269584986
pitchers,CSW,rate,2024,16,,28,0.2882614180799395,0.012291155368757451,0.00599337128404658,0.006297784084710872,,31.57761304084164,31.57761304084164,73.68109709529716,126.31045216336658
pitchers,CSW,rate,2025,1,,842,0.2745101338715068,0.001966820335867642,0.0010408584925534648,0.0009259618433141773,,214.0783228394666,214.0783228394666,499.5160866254221,856.3132913578664
pitchers,CSW,rate,2020,1,,707,0.28351788519881393,0.002142202492629113,0.0013282636696572044,0.0008139388229719087,,248.5709606644686,248.5709606644686,579.9989082170935,994.2838426578744
pitchers,CSW,rate,2015,1,,718,0.2725318041872665,0.0014393034231462375,0.0008150834542534704,0.0006242199688927671,,316.6095443491942,316.6095443491942,738.7556034814531,1266.4381773967768
pitchers,CSW,rate,2024,11,,1190,0.2765895737409726,0.0024058246194300914,0.0012567352624730539,0.0011490893569570376,,173.12726018855696,173.12726018855696,403.9636071066329,692.5090407542278
pitchers,CSW,rate,2017,1,,733,0.2761214277359958,0.0014632884884146523,0.0007648226874216467,0.0006984658009930056,,285.1677473641012,285.1677473641012,665.3914105162362,1140.6709894564049
pitchers,CSW,rate,2023,1,,834,0.27855410517420615,0.0020355033647950637,0.0010185709965663402,0.0010169323682287235,,196.61561529881808,196.61561529881808,458.7697690305755,786.4624611952723
pitchers,CSW,rate,2022,11,,599,0.28237125569574195,0.0029550503628621807,0.0019878551213579087,0.000967195241504272,,208.51067680749836,208.51067680749836,486.52491255082947,834.0427072299934
pitchers,CSW,rate,2021,1,,861,0.2777300558393029,0.0015317323632434061,0.0010493486375378897,0.00048238372570551637,,414.8433654232764,414.8433654232764,967.9678526543116,1659.3734616931056
pitchers,CSW,rate,2022,1,,835,0.27657401417954763,0.001885522631246387,0.001026799161480393,0.0008587234697659939,,231.9979742077877,231.9979742077877,541.328606484838,927.9918968311508
pitchers,CSW,rate,2023,11,,1199,0.2757372314581285,0.002310262636531075,0.0012438808770089645,0.0010663817595221103,,186.2745936084199,186.2745936084199,434.6407184196465,745.0983744336797
pitchers,CSW,rate,2025,11,,1222,0.27884521438469917,0.0022206806623848276,0.0012507792487063147,0.0009699014136785129,,206.33092865261517,206.33092865261517,481.43883352276873,825.3237146104607
pitchers,CSW,rate,2021,14,,406,0.2906134900664947,0.0033188336251497976,0.001595599384698076,0.0017232342404517216,,118.63393287950501,118.63393287950501,276.81251005217837,474.53573151802004
pitchers,CSW,rate,2024,14,,428,0.2957987892720528,0.003466626108636466,0.0019442827816294678,0.0015223433270069983,,135.8297557074541,135.8297557074541,316.9360966507262,543.3190228298165
pitchers,CSW,rate,2016,1,,723,0.27217557420747585,0.0014885152286209348,0.0007563573326752516,0.0007321578959456832,,269.56463108471735,269.56463108471735,628.9841391976738,1078.2585243388694
pitchers,CSW,rate,2022,14,,442,0.2959361010616345,0.003839529035376603,0.0019049504828699312,0.0019345785525066719,,106.70197202904944,106.70197202904944,248.97126806778203,426.8078881161978
pitchers,CSW,rate,2021,16,,45,0.2726255255350875,0.008917404934971299,0.0057582866944634,0.003159118240507899,,61.770948494135354,61.770948494135354,144.1322131529825,247.08379397654141
pitchers,CSW,rate,2024,1,,816,0.2773224335140012,0.001595871256736234,0.0009310752770851423,0.0006647959796510917,,300.4679804307154,300.4679804307154,701.0919543383359,1201.8719217228615
pitchers,CSW,rate,2023,16,,43,0.2655760226645995,0.0071907743703950545,0.0051705154346765115,0.002020258935718543,,95.54475245811996,95.54475245811996,222.93775573561325,382.1790098324799
pitchers,CSW,rate,2023,14,,418,0.28550481806605366,0.002943078425238244,0.0017695798252765533,0.0011734985999616906,,172.83217750219956,172.83217750219956,403.2750808384656,691.3287100087983
pitchers,CSW,rate,2022,16,,51,0.2840097866970421,0.0060822663917925405,0.005252283268048304,0.0008299831237442365,,244.00284637113356,244.00284637113356,569.3399748659782,976.0113854845343
pitchers,CSW,rate,2025,16,,232,0.28916565258897864,0.005565818903156605,0.004768561539571058,0.0007972573635855471,,256.8199805234072,256.8199805234072,599.2466212212835,1027.2799220936288
pitchers,CSW,rate,2019,1,,797,0.2766374762070189,0.0018065490246654103,0.0009083826834796815,0.0008981663411857288,,221.79746388698175,221.79746388698175,517.5274157362907,887.1898555479271
pitchers,pWhiff,mean,2023,16,,16,0.24064196035720542,0.0031792189298936627,0.03210913757077226,,0.002085983708606843,15.392803615046855,15.392803615046855,35.91654176844266,61.57121446018742
pitchers,pWhiff,mean,2022,11,,535,0.2624180382839985,0.002471184302705471,0.03525082387992223,,0.001969167441687804,17.901384683523005,17.901384683523005,41.76989759488701,71.60553873409202
pitchers,pWhiff,mean,2022,1,,791,0.2799139382727307,0.003303776574971156,0.04009004369941839,,0.0030016110661551724,13.356175339122327,13.356175339122327,31.164409124618764,53.42470135648931
pitchers,pWhiff,mean,2023,1,,784,0.28349694232439027,0.003316239863004021,0.04068654569867723,,0.0030263670748766867,13.444022054176973,13.444022054176973,31.3693847930796,53.7760882167079
pitchers,pWhiff,mean,2017,1,,706,0.29172857911746375,0.002851818750127582,0.039699208460179464,,0.002617360623751048,15.167649463330307,15.167649463330307,35.39118208110405,60.67059785332123
pitchers,pWhiff,mean,2025,16,,131,0.2497009858558514,0.0024091598172227818,0.03375801550362767,,0.0013150971635087995,25.66959798891072,25.66959798891072,59.89572864079168,102.6783919556429
pitchers,pWhiff,mean,2023,11,,1104,0.2641647628548154,0.0025953490366252196,0.03652285779295757,,0.0022582606007950693,16.173004028011167,16.173004028011167,37.73700939869272,64.69201611204467
pitchers,pWhiff,mean,2024,11,,1102,0.2637041674697194,0.0024819337144845375,0.03640059339130007,,0.0021396967060633276,17.012034129954277,17.012034129954277,39.694746303226644,68.0481365198171
pitchers,pWhiff,mean,2025,14,,388,0.2663085037787249,0.0017717986215882607,0.03617728854115064,,0.0013143695248031754,27.52444260039286,27.52444260039286,64.22369940091667,110.09777040157145
pitchers,pWhiff,mean,2025,1,,789,0.2881905112834912,0.0033146706823277776,0.040677419401007976,,0.003027946349958767,13.433996081721164,13.433996081721164,31.345990857349385,53.73598432688466
pitchers,pWhiff,mean,2019,1,,758,0.2973199974920798,0.003181984079861863,0.04232519164336494,,0.0029010017053324615,14.589854106450577,14.589854106450577,34.04299291505135,58.35941642580231
pitchers,pWhiff,mean,2018,1,,737,0.2881015718835823,0.0030567672056783022,0.040502046030051045,,0.0027926774744152626,14.502944361139111,14.502944361139111,33.84020350932459,58.011777444556444
pitchers,pWhiff,mean,2025,11,,1131,0.269395514961074,0.00242303659771447,0.03652325517368621,,0.002098659805828392,17.40313273845238,17.40313273845238,40.60730972305556,69.61253095380953
pitchers,pWhiff,mean,2024,16,,10,0.25814601845522955,0.007970844573326563,0.0471942988494566,,0.00620455780631466,7.606391998060654,7.606391998060654,17.74824799547486,30.425567992242616
pitchers,pWhiff,mean,2021,14,,370,0.2567295147194519,0.002155387864397397,0.03816267363032752,,0.0016952144022776496,22.512004132959856,22.512004132959856,52.52800964357299,90.04801653183944
pitchers,pWhiff,mean,2022,14,,395,0.26380393934805835,0.00217290344335505,0.038430615496785586,,0.001652204095740597,23.260210766853923,23.260210766853923,54.27382512265915,93.04084306741571
pitchers,pWhiff,mean,2021,1,,814,0.2763614429991064,0.002425528734934212,0.041076094917135826,,0.0021182607157351537,19.391425527560777,19.391425527560777,45.24665956430848,77.56570211024311
pitchers,pWhiff,mean,2015,1,,688,0.35973393424956357,0.011246388099968647,0.037972957830675384,,0.011011141132999749,3.448594234876587,3.448594234876587,8.046719881378703,13.79437693950635
pitchers,pWhiff,mean,2023,14,,375,0.2529515661482186,0.0020509233979640606,0.03543733500998411,,0.0015611980618629156,22.69880797039816,22.69880797039816,52.96388526426237,90.79523188159264
pitchers,pWhiff,mean,2024,1,,782,0.2862631994947279,0.0030671688548168973,0.040451496295225986,,0.0027784407594659047,14.55906380490974,14.55906380490974,33.971148878122726,58.23625521963897
pitchers,pWhiff,mean,2024,14,,368,0.2624931729540435,0.0017132509316983746,0.035368854437006374,,0.0012680616083865894,27.89206313249064,27.89206313249064,65.08148064247817,111.56825252996256
pitchers,pWhiff,mean,2016,1,,701,0.3657256900308758,0.010580932488133674,0.03710287118634025,,0.010335157289869308,3.589966765451078,3.589966765451078,8.37658911938585,14.359867061804312
pitchers,pWhiff,mean,2020,1,,656,0.2830529750361601,0.003057515062286256,0.042293665037035355,,0.002612575897029366,16.188492393704404,16.188492393704404,37.77314891864361,64.75396957481762
pitchers,pWhiff,mean,2022,16,,25,0.24541878931030733,0.003757809458522103,0.042466921368418606,,0.002385163736518672,17.804614718150255,17.804614718150255,41.54410100901726,71.21845887260102
pitchers,pWhiff,mean,2021,16,,16,0.2598077213229482,0.0017897862396854705,0.038507429180463855,,0.0003599776896667248,106.97171043048493,106.97171043048493,249.6006576711315,427.88684172193973
pitchers,FA_pct,rate,2022,14,,442,0.5502878875354803,0.015360148880015582,0.0022625501052573526,0.013097598774758228,,17.894389164229608,17.894389164229608,41.75357471653575,71.57755665691843
pitchers,FA_pct,rate,2016,1,,723,0.5781026831218403,0.013308455594904251,0.0009312429455481777,0.012377212649356073,,18.70556520266769,18.70556520266769,43.646318806224606,74.82226081067076
pitchers,FA_pct,rate,2025,1,,842,0.5049287053672709,0.02277891695439871,0.001306470972382408,0.0214724459820163,,10.641696901823082,10.641696901823082,24.830626104253856,42.566787607292326
pitchers,FA_pct,rate,2021,1,,861,0.5423213035252383,0.0200520856020686,0.0012984186388585032,0.018753666963210097,,12.235219957507356,12.235219957507356,28.548846567517163,48.94087983002943
pitchers,FA_pct,rate,2020,1,,707,0.5313869099249884,0.016412500925583728,0.0016282599745661142,0.014784240951017614,,15.843263222669592,15.843263222669592,36.96761418622905,63.373052890678366
pitchers,FA_pct,rate,2023,11,,1199,0.5124490006188999,0.01694085767660161,0.0015561731633364755,0.015384684513265136,,15.239853483389066,15.239853483389066,35.55965812790782,60.95941393355627
pitchers,FA_pct,rate,2015,1,,718,0.5999145660353088,0.013664936461203456,0.0009867633752520962,0.01267817308595136,,17.931519381127398,17.931519381127398,41.84021188929726,71.72607752450959
pitchers,FA_pct,rate,2025,16,,232,0.5695254092646023,0.01859021196138604,0.005687650582493648,0.012902561378892391,,18.001360293287412,18.001360293287412,42.003174017670624,72.00544117314965
pitchers,FA_pct,rate,2024,1,,816,0.5005705438081994,0.01896666203812803,0.001161434338799311,0.01780522769932872,,13.040801875798996,13.040801875798996,30.42853771019766,52.16320750319599
pitchers,FA_pct,rate,2024,11,,1190,0.504153934830889,0.017103800268174,0.0015701215145316816,0.015533678753642317,,15.092951887961831,15.092951887961831,35.216887738577604,60.371807551847326
pitchers,FA_pct,rate,2019,1,,797,0.5625820362780743,0.017267325232455843,0.0011170800687177473,0.016150245163738097,,14.237136417459306,14.237136417459306,33.219984974071714,56.94854566983722
pitchers,FA_pct,rate,2018,1,,766,0.5787701589367874,0.01498044439324659,0.0010119333068039926,0.013968511086442597,,16.453203176227806,16.453203176227806,38.39080741119822,65.81281270491122
pitchers,FA_pct,rate,2024,14,,428,0.5411639291385796,0.017529672377739225,0.002317675682551965,0.01521199669518726,,15.323007157662108,15.323007157662108,35.753683367878246,61.29202863064844
pitchers,FA_pct,rate,2022,1,,835,0.5151174114915642,0.02108733200539647,0.0012818076130746375,0.01980552439232183,,11.611201749680795,11.611201749680795,27.092804082588522,46.44480699872318
pitchers,FA_pct,rate,2021,16,,45,0.660375141862834,0.01634682396631092,0.0065126673875963,0.00983415657871462,,21.80620733230084,21.80620733230084,50.88115044203529,87.22482932920336
pitchers,FA_pct,rate,2025,14,,454,0.5229686596194927,0.01846942561353509,0.002389039892134381,0.016080385721400706,,14.514083119490818,14.514083119490818,33.86619394547858,58.05633247796328
pitchers,FA_pct,rate,2017,1,,733,0.5827559611429413,0.014085559214411146,0.0009304044868829174,0.01315515472752823,,17.483359255858378,17.483359255858378,40.79450493033622,69.93343702343351
pitchers,FA_pct,rate,2023,14,,418,0.5547074502555027,0.014744109546988099,0.0021427269897181726,0.012601382557269926,,18.60158687064378,18.60158687064378,43.403702698168814,74.40634748257511
pitchers,FA_pct,rate,2025,11,,1222,0.4925562229317916,0.01640875863378426,0.0015546503301019359,0.014854108303682324,,15.826630388913866,15.826630388913866,36.92880424079902,63.306521555655465
pitchers,FA_pct,rate,2021,14,,406,0.5752177550377627,0.017754357305982772,0.001891140534158448,0.015863216771824323,,14.403073212809595,14.403073212809595,33.60717082988905,57.61229285123839
pitchers,FA_pct,rate,2023,16,,43,0.5849666277973902,0.01492416502888952,0.006435943734371376,0.008488221294518145,,27.602066762506787,27.602066762506787,64.40482244584918,110.40826705002715
pitchers,FA_pct,rate,2024,16,,28,0.5723012943527165,0.01850322119702748,0.007150342078091446,0.011352879118936034,,20.560391885671848,20.560391885671848,47.97424773323431,82.24156754268739
pitchers,FA_pct,rate,2022,11,,599,0.5126551653726573,0.01488471530950391,0.0024509029972410723,0.012433812312262838,,19.09358356993907,19.09358356993907,44.551694996524496,76.37433427975628
pitchers,FA_pct,rate,2023,1,,834,0.5107004269380654,0.02131476580043569,0.0012665403596891784,0.02004822544074651,,11.464220417008562,11.464220417008562,26.749847639686646,45.85688166803425
pitchers,FA_pct,rate,2022,16,,51,0.6002792194576032,0.020453749872230236,0.006197517828441533,0.014256232043788702,,15.830820192037706,15.830820192037706,36.93858044808798,63.32328076815082
pitchers,LA_lte_0,rate,2022,14,,273,0.34559450796662616,0.007823801810566937,0.004062864414916209,0.0037609373956507272,,59.133663562565395,59.133663562565395,137.97854831265258,236.53465425026158
pitchers,LA_lte_0,rate,2021,1,,730,0.31953370822779764,0.007007846799949771,0.002661242505611632,0.004346604294338139,,49.023398223117724,49.023398223117724,114.38792918727468,196.09359289247092
pitchers,LA_lte_0,rate,2024,14,,278,0.3492489415594472,0.007546211527638774,0.004054410956783688,0.003491800570855086,,64.08794353149362,64.08794353149362,149.53853490681846,256.3517741259745
pitchers,LA_lte_0,rate,2024,1,,704,0.3104790147788327,0.006570050909298795,0.002544481082323773,0.004025569826975022,,52.18049502613346,52.18049502613346,121.7544883943114,208.72198010453386
pitchers,LA_lte_0,rate,2025,1,,719,0.30561976366366383,0.006304525053027008,0.0026076055444148936,0.0036969195086121146,,56.40355537291632,56.40355537291632,131.60829587013808,225.61422149166532
pitchers,LA_lte_0,rate,2020,1,,554,0.31358986021169893,0.008834179000980573,0.004118997640611215,0.004715181360369357,,44.650685166274215,44.650685166274215,104.18493205463983,178.60274066509686
pitchers,LA_lte_0,rate,2019,1,,693,0.28271501801430116,0.005851394063733018,0.002360486072290822,0.0034909079914421963,,57.09011211426892,57.09011211426892,133.2102615999608,228.36044845707568
pitchers,LA_lte_0,rate,2017,1,,658,0.2719918118348941,0.004795792862525752,0.002167185469642958,0.0026286073928827943,,74.32972275197993,74.32972275197993,173.43601975461982,297.3188910079198
pitchers,LA_lte_0,rate,2024,11,,912,0.3186081431467018,0.007073168240999454,0.003207601996292385,0.0038655662447070692,,55.16175755998823,55.16175755998823,128.71076763997254,220.64703023995293
pitchers,LA_lte_0,rate,2023,11,,929,0.31906543935260906,0.0075185527116811415,0.003140032130494596,0.004378520581186545,,48.62011271497988,48.62011271497988,113.44692966828639,194.48045085991953
pitchers,LA_lte_0,rate,2016,1,,643,0.28095485800982034,0.0051543153278386595,0.0021822690739081384,0.002972046253930521,,66.97310960532067,66.97310960532067,156.27058907908156,267.8924384212827
pitchers,LA_lte_0,rate,2018,1,,676,0.2842159846983798,0.005313984363261076,0.0023306115783641077,0.002983372784896968,,67.19035816448795,67.19035816448795,156.77750238380523,268.7614326579518
pitchers,LA_lte_0,rate,2015,1,,638,0.2836375256148441,0.004389222756723203,0.0021573847367712556,0.0022318380199519475,,90.04033440666427,90.04033440666427,210.09411361554996,360.1613376266571
pitchers,LA_lte_0,rate,2025,16,,20,0.35181209157423987,0.01423107144193592,0.009105733295712303,0.005125338146223617,,43.49274121833702,43.49274121833702,101.48306284278637,173.97096487334807
pitchers,LA_lte_0,rate,2021,14,,275,0.3393696539524153,0.007563653875305642,0.004154529305310429,0.003409124569995213,,64.76406562020935,64.76406562020935,151.1161531138218,259.0562624808374
pitchers,LA_lte_0,rate,2023,1,,707,0.31698527103028856,0.006740181758262532,0.0025119301942529617,0.0042282515640095705,,50.20452406924316,50.20452406924316,117.1438894949007,200.81809627697268
pitchers,LA_lte_0,rate,2022,1,,708,0.3196430526404275,0.007196194400790221,0.002578578247060357,0.004617616153729864,,46.09602623931283,46.09602623931283,107.5573945583966,184.38410495725134
pitchers,LA_lte_0,rate,2023,14,,258,0.3437077257139609,0.007472596204337172,0.003859112865083931,0.0036134833392532408,,61.42528436428717,61.42528436428717,143.3256635166701,245.70113745714872
pitchers,LA_lte_0,rate,2025,14,,289,0.3329397133112821,0.007156149037127381,0.003999261864723323,0.0031568871724040578,,69.35121893265351,69.35121893265351,161.8195108428582,277.40487573061404
pitchers,LA_lte_0,rate,2022,11,,363,0.32620500416509635,0.00795600570570187,0.0037600840074770497,0.004195921698224821,,51.38307938771478,51.38307938771478,119.89385190466783,205.53231755085915
pitchers,LA_lte_0,rate,2025,11,,961,0.3212126432064861,0.006968994810053099,0.003300652533557613,0.0036683422764954864,,58.43695124847684,58.43695124847684,136.35288624644596,233.74780499390738
pitchers,LD_pct,rate,2015,1,,638,0.26305040328552587,0.0020746324970679158,0.0020582960631855968,0.000016336433882319003,,11865.414054211557,11865.414054211557,27685.96612649363,47461.65621684623
pitchers,LD_pct,rate,2016,1,,643,0.26453833818290773,0.0020290469206393886,0.0021016686956239162,1e-8,,19455779.581433326,19455779.581433326,45396819.02334443,77823118.3257333
pitchers,LD_pct,rate,2022,14,,273,0.251671975772832,0.0035221729107997855,0.003383338336514966,0.00013883457428481936,,1355.5294765629862,1355.5294765629862,3162.9021119803015,5422.117906251946
pitchers,LD_pct,rate,2022,11,,363,0.2629714746114759,0.0034739888739087287,0.0033156760034604407,0.00015831287044828796,,1223.2686119158657,1223.2686119158657,2854.2934278036864,4893.074447663463
pitchers,LD_pct,rate,2020,1,,554,0.26824604035280286,0.004046103406555499,0.003756161374377097,0.00028994203217840193,,675.9977457668766,675.9977457668766,1577.3280734560453,2703.9909830675065
pitchers,LD_pct,rate,2023,1,,707,0.2730820013651068,0.0024915246577294765,0.0023031218393634923,0.0001884028183659842,,1052.6372205957134,1052.6372205957134,2456.153514723331,4210.548882382854
pitchers,LD_pct,rate,2018,1,,676,0.2740252547560676,0.002188181400106223,0.0022790376909277627,1e-8,,19893540.451193985,19893540.451193985,46418261.05278596,79574161.80477594
pitchers,LD_pct,rate,2025,11,,961,0.2709294346670608,0.0030277301756157764,0.002990192774328671,0.000037537401287105355,,5261.129751264933,5261.129751264933,12275.969419618175,21044.519005059734
pitchers,LD_pct,rate,2024,11,,912,0.27240947715754427,0.0028948705898311513,0.002928437170422207,1e-8,,19820254.391229764,19820254.391229764,46247260.24620278,79281017.56491905
pitchers,LD_pct,rate,2025,16,,20,0.23285188639152832,0.003935219154419915,0.007132835705480842,1e-8,,17863187.539543513,17863187.539543513,41680770.92560153,71452750.15817405
